date,country,price
2022-08-04,Bulgaria,380.03333333333336
2022-08-05,Bulgaria,367.51375
2022-08-06,Bulgaria,341.93916666666667
2022-08-07,Bulgaria,215.00416666666666
2022-08-08,Bulgaria,351.28541666666666
2022-08-09,Bulgaria,357.2941666666667
2022-08-10,Bulgaria,327.53791666666666
2022-08-11,Bulgaria,377.1041666666667
2022-08-12,Bulgaria,398.145
2022-08-13,Bulgaria,405.705
2022-08-14,Bulgaria,357.40125
2022-08-15,Bulgaria,379.0254166666667
2022-08-16,Bulgaria,400.43874999999997
2022-08-17,Bulgaria,418.4604166666667
2022-08-18,Bulgaria,420.39416666666665
2022-08-19,Bulgaria,450.5783333333333
2022-08-20,Bulgaria,388.1575
2022-08-21,Bulgaria,405.62916666666666
2022-08-22,Bulgaria,544.3020833333334
2022-08-23,Bulgaria,619.5929166666667
2022-08-24,Bulgaria,548.3045833333333
2022-08-25,Bulgaria,385.30625
2022-08-26,Bulgaria,438.3308333333333
2022-08-27,Bulgaria,447.77458333333334
2022-08-28,Bulgaria,452.73541666666665
2022-08-29,Bulgaria,700.4816666666667
2022-08-30,Bulgaria,667.355
2022-08-31,Bulgaria,672.5179166666667
2022-09-01,Bulgaria,577.7108333333333
2022-09-02,Bulgaria,448.94416666666666
2022-09-03,Bulgaria,355.74875000000003
2022-09-04,Bulgaria,315.27958333333333
2022-09-05,Bulgaria,440.6925
2022-09-06,Bulgaria,503.86625
2022-09-07,Bulgaria,396.55375
2022-09-08,Bulgaria,373.65749999999997
2022-09-09,Bulgaria,315.2033333333333
2022-09-10,Bulgaria,406.25875
2022-09-11,Bulgaria,386.5545833333333
2022-09-12,Bulgaria,435.9291666666667
2022-09-13,Bulgaria,450.15416666666664
2022-09-14,Bulgaria,444.46999999999997
2022-09-15,Bulgaria,358.8333333333333
2022-01-01,Croatia,83.88291666666666
2022-01-02,Croatia,54.32125
2022-01-03,Croatia,168.34416666666667
2022-01-04,Croatia,154.54874999999998
2022-01-05,Croatia,134.33791666666667
2022-01-06,Croatia,202.28916666666666
2022-01-07,Croatia,184.48583333333335
2022-01-08,Croatia,184.14291666666668
2022-01-09,Croatia,188.08458333333334
2022-01-10,Croatia,261.84833333333336
2022-01-11,Croatia,253.95666666666665
2022-01-12,Croatia,233.4325
2022-01-13,Croatia,206.23541666666665
2022-01-14,Croatia,219.21791666666667
2022-01-15,Croatia,217.14041666666665
2022-01-16,Croatia,205.555
2022-01-17,Croatia,208.8125
2022-01-18,Croatia,237.87208333333334
2022-01-19,Croatia,230.5625
2022-01-20,Croatia,214.315
2022-01-21,Croatia,208.07625000000002
2022-01-22,Croatia,197.925
2022-01-23,Croatia,194.7425
2022-01-24,Croatia,247.51791666666668
2022-01-25,Croatia,296.8933333333333
2022-01-26,Croatia,263.48083333333335
2022-01-27,Croatia,264.17541666666665
2022-01-28,Croatia,240.00166666666667
2022-01-29,Croatia,224.46958333333333
2022-01-30,Croatia,215.42041666666665
2022-01-31,Croatia,217.91958333333335
2022-02-01,Croatia,241.76916666666668
2022-02-02,Croatia,209.33625
2022-02-03,Croatia,208.97958333333332
2022-02-04,Croatia,241.59
2022-02-05,Croatia,216.82333333333332
2022-02-06,Croatia,203.21333333333334
2022-02-07,Croatia,192.13791666666665
2022-02-08,Croatia,162.23625
2022-02-09,Croatia,216.945
2022-02-10,Croatia,211.3175
2022-02-11,Croatia,220.52083333333334
2022-02-12,Croatia,178.67541666666668
2022-02-13,Croatia,190.25083333333333
2022-02-14,Croatia,209.01708333333335
2022-02-15,Croatia,210.77583333333334
2022-02-16,Croatia,212.36958333333334
2022-02-17,Croatia,151.42625
2022-02-18,Croatia,166.17958333333334
2022-02-19,Croatia,129.00833333333333
2022-02-20,Croatia,114.29041666666667
2022-02-21,Croatia,179.35833333333332
2022-02-22,Croatia,148.81875
2022-02-23,Croatia,163.43791666666667
2022-02-24,Croatia,161.86625
2022-02-25,Croatia,264.7375
2022-02-26,Croatia,229.8975
2022-02-27,Croatia,191.01875
2022-02-28,Croatia,248.02791666666667
2022-03-01,Croatia,264.77750000000003
2022-03-02,Croatia,282.77416666666664
2022-03-03,Croatia,364.08458333333334
2022-03-04,Croatia,374.955
2022-03-05,Croatia,361.16375
2022-03-06,Croatia,370.13416666666666
2022-03-07,Croatia,430.3729166666667
2022-03-08,Croatia,561.3404166666667
2022-03-09,Croatia,470.48291666666665
2022-03-10,Croatia,378.98375
2022-03-11,Croatia,323.84791666666666
2022-03-12,Croatia,277.7345833333333
2022-03-13,Croatia,285.465
2022-03-14,Croatia,314.62625
2022-03-15,Croatia,303.8720833333333
2022-03-16,Croatia,279.95458333333335
2022-03-17,Croatia,247.96166666666667
2022-03-18,Croatia,236.21958333333333
2022-03-19,Croatia,197.14041666666668
2022-03-20,Croatia,168.11833333333334
2022-03-21,Croatia,229.1025
2022-03-22,Croatia,237.72416666666666
2022-03-23,Croatia,238.57041666666666
2022-03-24,Croatia,243.51041666666666
2022-03-25,Croatia,253.90791666666667
2022-03-26,Croatia,217.3625
2022-03-27,Croatia,200.29708333333335
2022-03-28,Croatia,232.90583333333333
2022-03-29,Croatia,254.26749999999998
2022-03-30,Croatia,273.9175
2022-03-31,Croatia,220.97125
2022-04-01,Croatia,191.61083333333335
2022-04-02,Croatia,200.70583333333335
2022-04-03,Croatia,188.96125
2022-04-04,Croatia,216.69291666666666
2022-04-05,Croatia,224.12083333333334
2022-04-06,Croatia,173.78
2022-04-07,Croatia,168.03916666666666
2022-04-08,Croatia,207.03875
2022-04-09,Croatia,112.20625
2022-04-10,Croatia,104.75375
2022-04-11,Croatia,225.135
2022-04-12,Croatia,225.72083333333333
2022-04-13,Croatia,229.92
2022-04-14,Croatia,229.94875
2022-04-15,Croatia,192.37583333333333
2022-04-16,Croatia,146.72208333333333
2022-04-17,Croatia,104.35458333333334
2022-04-18,Croatia,130.01708333333335
2022-04-19,Croatia,228.26416666666665
2022-04-20,Croatia,228.34125
2022-04-21,Croatia,211.02333333333334
2022-04-22,Croatia,198.85458333333332
2022-04-23,Croatia,150.04583333333332
2022-04-24,Croatia,131.735
2022-04-25,Croatia,225.87125
2022-04-26,Croatia,245.57958333333335
2022-04-27,Croatia,226.05791666666667
2022-04-28,Croatia,229.85666666666668
2022-04-29,Croatia,227.41708333333332
2022-04-30,Croatia,205.4775
2022-05-01,Croatia,195.09916666666666
2022-05-02,Croatia,217.39708333333334
2022-05-03,Croatia,225.92791666666668
2022-05-04,Croatia,233.33208333333334
2022-05-05,Croatia,235.42083333333335
2022-05-06,Croatia,229.97375
2022-05-07,Croatia,203.78541666666666
2022-05-08,Croatia,177.01041666666666
2022-05-09,Croatia,225.18
2022-05-10,Croatia,227.12
2022-05-11,Croatia,202.41458333333333
2022-05-12,Croatia,213.1575
2022-05-13,Croatia,222.32291666666666
2022-05-14,Croatia,169.55208333333334
2022-05-15,Croatia,146.32208333333332
2022-05-16,Croatia,220.135
2022-05-17,Croatia,231.3
2022-05-18,Croatia,206.88958333333332
2022-05-19,Croatia,221.87916666666666
2022-05-20,Croatia,203.18625
2022-05-21,Croatia,147.395
2022-05-22,Croatia,165.77125
2022-05-23,Croatia,214.35083333333333
2022-05-24,Croatia,198.76083333333332
2022-05-25,Croatia,195.17458333333332
2022-05-26,Croatia,196.65458333333333
2022-05-27,Croatia,198.63208333333333
2022-05-28,Croatia,122.04583333333333
2022-05-29,Croatia,164.84625
2022-05-30,Croatia,226.18041666666667
2022-05-31,Croatia,226.73291666666665
2022-06-01,Croatia,235.91791666666666
2022-06-02,Croatia,201.97666666666666
2022-06-03,Croatia,199.19541666666666
2022-06-04,Croatia,189.90583333333333
2022-06-05,Croatia,166.96416666666667
2022-06-06,Croatia,172.07125
2022-06-07,Croatia,213.83
2022-06-08,Croatia,196.13166666666666
2022-06-09,Croatia,211.20666666666668
2022-06-10,Croatia,192.32916666666668
2022-06-11,Croatia,165.75208333333333
2022-06-12,Croatia,122.23916666666666
2022-06-13,Croatia,192.82708333333332
2022-06-14,Croatia,209.99875
2022-06-15,Croatia,234.73625
2022-06-16,Croatia,250.88666666666666
2022-06-17,Croatia,268.27166666666665
2022-06-18,Croatia,215.53458333333333
2022-06-19,Croatia,166.185
2022-06-20,Croatia,295.23625
2022-06-21,Croatia,335.39125
2022-06-22,Croatia,332.75708333333336
2022-06-23,Croatia,315.92833333333334
2022-06-24,Croatia,312.16791666666666
2022-06-25,Croatia,263.94
2022-06-26,Croatia,265.28541666666666
2022-06-27,Croatia,354.2083333333333
2022-06-28,Croatia,392.7079166666667
2022-06-29,Croatia,334.935
2022-06-30,Croatia,358.99375
2022-07-01,Croatia,345.3779166666667
2022-07-02,Croatia,248.55916666666667
2022-07-03,Croatia,237.93625
2022-07-04,Croatia,384.175
2022-07-05,Croatia,413.4825
2022-07-06,Croatia,358.81916666666666
2022-07-07,Croatia,376.41625
2022-07-08,Croatia,318.18833333333333
2022-07-09,Croatia,171.35791666666668
2022-07-10,Croatia,141.22083333333333
2022-07-11,Croatia,382.52166666666665
2022-07-12,Croatia,401.65625
2022-07-13,Croatia,375.73083333333335
2022-07-14,Croatia,416.6504166666667
2022-07-15,Croatia,402.96791666666667
2022-07-16,Croatia,291.0804166666667
2022-07-17,Croatia,240.80916666666667
2022-07-18,Croatia,442.10791666666665
2022-07-19,Croatia,453.5254166666667
2022-07-20,Croatia,446.96791666666667
2022-07-21,Croatia,451.97333333333336
2022-07-22,Croatia,464.6175
2022-07-23,Croatia,364.7775
2022-07-24,Croatia,312.71208333333334
2022-07-25,Croatia,487.5333333333333
2022-07-26,Croatia,491.55791666666664
2022-07-27,Croatia,498.2808333333333
2022-07-28,Croatia,512.6195833333334
2022-07-29,Croatia,489.7920833333333
2022-07-30,Croatia,402.25708333333336
2022-07-31,Croatia,316.83125
2022-08-01,Croatia,434.64125
2022-08-02,Croatia,440.5025
2022-08-03,Croatia,426.80875
2022-08-04,Croatia,413.2375
2022-08-05,Croatia,422.22083333333336
2022-08-06,Croatia,326.72125
2022-08-07,Croatia,219.08833333333334
2022-08-08,Croatia,373.77791666666667
2022-08-09,Croatia,358.6141666666667
2022-08-10,Croatia,341.75708333333336
2022-08-11,Croatia,393.6720833333333
2022-08-12,Croatia,456.21958333333333
2022-08-13,Croatia,407.44416666666666
2022-08-14,Croatia,366.31583333333333
2022-08-15,Croatia,432.23875
2022-08-16,Croatia,511.59833333333336
2022-08-17,Croatia,553.9879166666667
2022-08-18,Croatia,561.5695833333333
2022-08-19,Croatia,516.57375
2022-08-20,Croatia,460.32416666666666
2022-08-21,Croatia,406.24625
2022-08-22,Croatia,567.2095833333333
2022-08-23,Croatia,619.1308333333334
2022-08-24,Croatia,632.0666666666667
2022-08-25,Croatia,627.7233333333334
2022-08-26,Croatia,714
2022-08-27,Croatia,637.615
2022-08-28,Croatia,540.4333333333334
2022-08-29,Croatia,745.9895833333334
2022-08-30,Croatia,733.1208333333333
2022-08-31,Croatia,674.60875
2022-09-01,Croatia,611.0420833333334
2022-09-02,Croatia,489.0225
2022-09-03,Croatia,362.1875
2022-09-04,Croatia,319.1141666666667
2022-09-05,Croatia,461.27666666666664
2022-09-06,Croatia,531.9408333333333
2022-09-07,Croatia,472.8929166666667
2022-09-08,Croatia,446.92
2022-09-09,Croatia,386.505
2022-09-10,Croatia,406.25875
2022-09-11,Croatia,386.6191666666667
2022-09-12,Croatia,437.4504166666667
2022-09-13,Croatia,450.10625
2022-09-14,Croatia,458.0754166666667
2022-09-15,Croatia,390.69458333333336
2022-01-01,Czech,82.87125
2022-01-02,Czech,55.19708333333333
2022-01-03,Czech,92.6875
2022-01-04,Czech,153.98375
2022-01-05,Czech,121.84125
2022-01-06,Czech,195.30875
2022-01-07,Czech,170.00708333333333
2022-01-08,Czech,167.99541666666667
2022-01-09,Czech,151.66833333333332
2022-01-10,Czech,261.995
2022-01-11,Czech,253.84125
2022-01-12,Czech,230.77958333333333
2022-01-13,Czech,177.94375
2022-01-14,Czech,180.77833333333334
2022-01-15,Czech,214.36333333333334
2022-01-16,Czech,127.68083333333334
2022-01-17,Czech,177.90416666666667
2022-01-18,Czech,235.03958333333333
2022-01-19,Czech,188.95541666666665
2022-01-20,Czech,160.795
2022-01-21,Czech,160.24416666666667
2022-01-22,Czech,177.76083333333332
2022-01-23,Czech,194.18
2022-01-24,Czech,247.29791666666668
2022-01-25,Czech,296.83708333333334
2022-01-26,Czech,237.56291666666667
2022-01-27,Czech,188.82041666666666
2022-01-28,Czech,196.23125
2022-01-29,Czech,137.875
2022-01-30,Czech,130.71625
2022-01-31,Czech,202.24583333333334
2022-02-01,Czech,203.55333333333334
2022-02-02,Czech,192.84375
2022-02-03,Czech,192.89333333333335
2022-02-04,Czech,182.62666666666667
2022-02-05,Czech,117.15416666666667
2022-02-06,Czech,97.65958333333333
2022-02-07,Czech,182.23541666666668
2022-02-08,Czech,155.86625
2022-02-09,Czech,183.90666666666667
2022-02-10,Czech,191.9675
2022-02-11,Czech,188.15875
2022-02-12,Czech,141.46166666666667
2022-02-13,Czech,98.20083333333334
2022-02-14,Czech,173.36083333333335
2022-02-15,Czech,180.02333333333334
2022-02-16,Czech,152.45541666666668
2022-02-17,Czech,116.31416666666667
2022-02-18,Czech,119.32083333333334
2022-02-19,Czech,100.86666666666666
2022-02-20,Czech,92.74083333333333
2022-02-21,Czech,108.2325
2022-02-22,Czech,127.27416666666667
2022-02-23,Czech,137.34666666666666
2022-02-24,Czech,127.32000000000001
2022-02-25,Czech,142.67083333333335
2022-02-26,Czech,227.3325
2022-02-27,Czech,181.6475
2022-02-28,Czech,225.3325
2022-03-01,Czech,247.28958333333333
2022-03-02,Czech,282.05583333333334
2022-03-03,Czech,339.02916666666664
2022-03-04,Czech,367.4175
2022-03-05,Czech,345.51666666666665
2022-03-06,Czech,340.25416666666666
2022-03-07,Czech,419.97333333333336
2022-03-08,Czech,486.3670833333333
2022-03-09,Czech,443.5420833333333
2022-03-10,Czech,286.4170833333333
2022-03-11,Czech,184.47916666666666
2022-03-12,Czech,154.50791666666666
2022-03-13,Czech,136.85541666666666
2022-03-14,Czech,283.2325
2022-03-15,Czech,300.7245833333333
2022-03-16,Czech,250.95166666666665
2022-03-17,Czech,239.01833333333335
2022-03-18,Czech,228.635
2022-03-19,Czech,138.66541666666666
2022-03-20,Czech,79.86125
2022-03-21,Czech,210.28875
2022-03-22,Czech,235.9375
2022-03-23,Czech,236.43458333333334
2022-03-24,Czech,240.05958333333334
2022-03-25,Czech,243.27375
2022-03-26,Czech,189.5125
2022-03-27,Czech,198.6125
2022-03-28,Czech,222.90291666666667
2022-03-29,Czech,251.92958333333334
2022-03-30,Czech,268.65291666666667
2022-03-31,Czech,202.04458333333332
2022-04-01,Czech,166.18708333333333
2022-04-02,Czech,167.75958333333332
2022-04-03,Czech,147.37958333333333
2022-04-04,Czech,176.27375
2022-04-05,Czech,196.38625
2022-04-06,Czech,141.40791666666667
2022-04-07,Czech,94.21458333333334
2022-04-08,Czech,132.66083333333333
2022-04-09,Czech,73.35
2022-04-10,Czech,90.61791666666667
2022-04-11,Czech,224.21125
2022-04-12,Czech,183.13833333333332
2022-04-13,Czech,227.21
2022-04-14,Czech,226.59541666666667
2022-04-15,Czech,191.34666666666666
2022-04-16,Czech,146.49041666666668
2022-04-17,Czech,99.84875
2022-04-18,Czech,129.44291666666666
2022-04-19,Czech,221.03375
2022-04-20,Czech,207.07208333333332
2022-04-21,Czech,201.7875
2022-04-22,Czech,198.53083333333333
2022-04-23,Czech,119.46541666666667
2022-04-24,Czech,121.49708333333334
2022-04-25,Czech,225.49833333333333
2022-04-26,Czech,239.51541666666665
2022-04-27,Czech,222.72916666666666
2022-04-28,Czech,229.845
2022-04-29,Czech,227.38625
2022-04-30,Czech,201.7675
2022-05-01,Czech,194.7675
2022-05-02,Czech,217.36666666666667
2022-05-03,Czech,219.89291666666668
2022-05-04,Czech,233.02875
2022-05-05,Czech,235.21458333333334
2022-05-06,Czech,225.67708333333334
2022-05-07,Czech,199.73416666666665
2022-05-08,Czech,172.10458333333332
2022-05-09,Czech,217.3825
2022-05-10,Czech,195.46416666666667
2022-05-11,Czech,182.9675
2022-05-12,Czech,180.17416666666668
2022-05-13,Czech,191.15416666666667
2022-05-14,Czech,166.15583333333333
2022-05-15,Czech,146.44083333333333
2022-05-16,Czech,216.78583333333333
2022-05-17,Czech,225.91583333333332
2022-05-18,Czech,206.44916666666666
2022-05-19,Czech,211.85541666666666
2022-05-20,Czech,203.08333333333334
2022-05-21,Czech,116.40458333333333
2022-05-22,Czech,164.96875
2022-05-23,Czech,182.81166666666667
2022-05-24,Czech,178.26958333333334
2022-05-25,Czech,185.73416666666665
2022-05-26,Czech,109.53958333333334
2022-05-27,Czech,173.98333333333332
2022-05-28,Czech,108.56625
2022-05-29,Czech,160.30291666666668
2022-05-30,Czech,225.38
2022-05-31,Czech,212.05333333333334
2022-06-01,Czech,215.55375
2022-06-02,Czech,193.09375
2022-06-03,Czech,186.23541666666668
2022-06-04,Czech,171.71708333333333
2022-06-05,Czech,140.00916666666666
2022-06-06,Czech,166.61041666666668
2022-06-07,Czech,205.37583333333333
2022-06-08,Czech,197.22041666666667
2022-06-09,Czech,194.385
2022-06-10,Czech,187.73333333333332
2022-06-11,Czech,136.74291666666667
2022-06-12,Czech,113.51416666666667
2022-06-13,Czech,173.50625
2022-06-14,Czech,199.71875
2022-06-15,Czech,215.5775
2022-06-16,Czech,211.09208333333333
2022-06-17,Czech,250.22583333333333
2022-06-18,Czech,186.76666666666668
2022-06-19,Czech,156.915
2022-06-20,Czech,276.00166666666667
2022-06-21,Czech,287.60375
2022-06-22,Czech,325.3620833333333
2022-06-23,Czech,294.16291666666666
2022-06-24,Czech,274.3475
2022-06-25,Czech,249.515
2022-06-26,Czech,218.42041666666665
2022-06-27,Czech,322.10083333333336
2022-06-28,Czech,341.58708333333334
2022-06-29,Czech,322.23083333333335
2022-06-30,Czech,335.61291666666665
2022-07-01,Czech,327.365
2022-07-02,Czech,225.62666666666667
2022-07-03,Czech,208.39291666666668
2022-07-04,Czech,311.77791666666667
2022-07-05,Czech,326.61375
2022-07-06,Czech,289.0370833333333
2022-07-07,Czech,211.785
2022-07-08,Czech,278.8408333333333
2022-07-09,Czech,91.88958333333333
2022-07-10,Czech,115.00333333333333
2022-07-11,Czech,376.53791666666666
2022-07-12,Czech,377.80125
2022-07-13,Czech,340.73
2022-07-14,Czech,377.80875
2022-07-15,Czech,341.0570833333333
2022-07-16,Czech,149.26958333333334
2022-07-17,Czech,211.50041666666667
2022-07-18,Czech,392.26416666666665
2022-07-19,Czech,378.11625
2022-07-20,Czech,323.3804166666667
2022-07-21,Czech,408.7108333333333
2022-07-22,Czech,399.3525
2022-07-23,Czech,344.62458333333336
2022-07-24,Czech,279.4458333333333
2022-07-25,Czech,363.25333333333333
2022-07-26,Czech,387.77666666666664
2022-07-27,Czech,427.39625
2022-07-28,Czech,482.11
2022-07-29,Czech,454.7445833333333
2022-07-30,Czech,389.58125
2022-07-31,Czech,317.09
2022-08-01,Czech,431.57916666666665
2022-08-02,Czech,413.0908333333333
2022-08-03,Czech,406.37416666666667
2022-08-04,Czech,409.52
2022-08-05,Czech,381.2529166666667
2022-08-06,Czech,293.45
2022-08-07,Czech,218.74041666666668
2022-08-08,Czech,372.24041666666665
2022-08-09,Czech,350.96791666666667
2022-08-10,Czech,340.89
2022-08-11,Czech,388.4820833333333
2022-08-12,Czech,450.92
2022-08-13,Czech,393.81958333333336
2022-08-14,Czech,346.41333333333336
2022-08-15,Czech,424.42791666666665
2022-08-16,Czech,467.1170833333333
2022-08-17,Czech,552.8654166666666
2022-08-18,Czech,563.1283333333333
2022-08-19,Czech,518.31875
2022-08-20,Czech,456.73833333333334
2022-08-21,Czech,394.41833333333335
2022-08-22,Czech,566.7483333333333
2022-08-23,Czech,615.7658333333334
2022-08-24,Czech,627.5979166666666
2022-08-25,Czech,620.8645833333334
2022-08-26,Czech,709.1795833333333
2022-08-27,Czech,613.63875
2022-08-28,Czech,465.71166666666664
2022-08-29,Czech,672.02125
2022-08-30,Czech,681.6804166666667
2022-08-31,Czech,630.5820833333333
2022-09-01,Czech,592.5070833333333
2022-09-02,Czech,433.915
2022-09-03,Czech,298.21916666666664
2022-09-04,Czech,271.1575
2022-09-05,Czech,401.5441666666667
2022-09-06,Czech,476.4845833333333
2022-09-07,Czech,475.88625
2022-09-08,Czech,445.98625
2022-09-09,Czech,372.0829166666667
2022-09-10,Czech,406.25875
2022-09-11,Czech,386.8016666666667
2022-09-12,Czech,422.87416666666667
2022-09-13,Czech,429.18083333333334
2022-09-14,Czech,458.3066666666667
2022-09-15,Czech,366.79541666666665
2022-01-01,Estonia,82.79375
2022-01-02,Estonia,56.255
2022-01-03,Estonia,95.30458333333334
2022-01-04,Estonia,145.61625
2022-01-05,Estonia,122.35375
2022-01-06,Estonia,172.50291666666666
2022-01-07,Estonia,167.66666666666666
2022-01-08,Estonia,156.81041666666667
2022-01-09,Estonia,148.29166666666666
2022-01-10,Estonia,248.84291666666667
2022-01-11,Estonia,194.70916666666668
2022-01-12,Estonia,180.68916666666667
2022-01-13,Estonia,152.42583333333334
2022-01-14,Estonia,96.74
2022-01-15,Estonia,149.06
2022-01-16,Estonia,102.18041666666667
2022-01-17,Estonia,106.39375
2022-01-18,Estonia,170.595
2022-01-19,Estonia,149.96791666666667
2022-01-20,Estonia,98.27166666666666
2022-01-21,Estonia,128.16625
2022-01-22,Estonia,168.2225
2022-01-23,Estonia,147.93416666666667
2022-01-24,Estonia,153.23208333333332
2022-01-25,Estonia,166.90416666666667
2022-01-26,Estonia,162.73208333333335
2022-01-27,Estonia,152.2575
2022-01-28,Estonia,130.6675
2022-01-29,Estonia,134.48708333333335
2022-01-30,Estonia,75.40625
2022-01-31,Estonia,180.20291666666665
2022-02-01,Estonia,182.86875
2022-02-02,Estonia,170.85083333333333
2022-02-03,Estonia,177.00958333333332
2022-02-04,Estonia,123.35458333333334
2022-02-05,Estonia,74.54458333333334
2022-02-06,Estonia,91.9175
2022-02-07,Estonia,112.1225
2022-02-08,Estonia,126.78
2022-02-09,Estonia,115.67625
2022-02-10,Estonia,116.22875
2022-02-11,Estonia,120.20125
2022-02-12,Estonia,89.06583333333333
2022-02-13,Estonia,24.111666666666668
2022-02-14,Estonia,70.94583333333333
2022-02-15,Estonia,96.79375
2022-02-16,Estonia,79.17625
2022-02-17,Estonia,63.52916666666667
2022-02-18,Estonia,81.24166666666666
2022-02-19,Estonia,63.84916666666667
2022-02-20,Estonia,74.3625
2022-02-21,Estonia,77.85
2022-02-22,Estonia,115.62833333333333
2022-02-23,Estonia,110.72041666666667
2022-02-24,Estonia,70.53166666666667
2022-02-25,Estonia,86.32333333333334
2022-02-26,Estonia,132.31708333333333
2022-02-27,Estonia,118.56875
2022-02-28,Estonia,161.89541666666668
2022-03-01,Estonia,153.98166666666665
2022-03-02,Estonia,187.13833333333332
2022-03-03,Estonia,122.60166666666666
2022-03-04,Estonia,198.56958333333333
2022-03-05,Estonia,162.47958333333332
2022-03-06,Estonia,110.99958333333333
2022-03-07,Estonia,208.62125
2022-03-08,Estonia,195.35333333333332
2022-03-09,Estonia,202.85541666666666
2022-03-10,Estonia,157.38833333333332
2022-03-11,Estonia,143.17583333333334
2022-03-12,Estonia,121.13541666666667
2022-03-13,Estonia,85.54791666666667
2022-03-14,Estonia,149.89666666666668
2022-03-15,Estonia,163.18916666666667
2022-03-16,Estonia,158.11708333333334
2022-03-17,Estonia,147.06208333333333
2022-03-18,Estonia,148.26583333333332
2022-03-19,Estonia,124.24666666666667
2022-03-20,Estonia,86.62291666666667
2022-03-21,Estonia,163.29416666666665
2022-03-22,Estonia,181.60166666666666
2022-03-23,Estonia,185.07333333333332
2022-03-24,Estonia,188.69375
2022-03-25,Estonia,157.62083333333334
2022-03-26,Estonia,59.52333333333333
2022-03-27,Estonia,78.43458333333334
2022-03-28,Estonia,73.89375
2022-03-29,Estonia,199.80791666666667
2022-03-30,Estonia,182.45
2022-03-31,Estonia,188.31208333333333
2022-04-01,Estonia,155.21166666666667
2022-04-02,Estonia,112.13083333333333
2022-04-03,Estonia,86.04666666666667
2022-04-04,Estonia,68.21458333333334
2022-04-05,Estonia,86.93958333333333
2022-04-06,Estonia,120.53291666666667
2022-04-07,Estonia,79.67458333333333
2022-04-08,Estonia,48.16
2022-04-09,Estonia,29.720833333333335
2022-04-10,Estonia,20.327083333333334
2022-04-11,Estonia,144.89666666666668
2022-04-12,Estonia,154.81791666666666
2022-04-13,Estonia,136.9925
2022-04-14,Estonia,115.67416666666666
2022-04-15,Estonia,85.60958333333333
2022-04-16,Estonia,62.617916666666666
2022-04-17,Estonia,49.64041666666667
2022-04-18,Estonia,89.14208333333333
2022-04-19,Estonia,113.14916666666667
2022-04-20,Estonia,74.21958333333333
2022-04-21,Estonia,62.73791666666666
2022-04-22,Estonia,93.1375
2022-04-23,Estonia,61.464166666666664
2022-04-24,Estonia,82.97291666666666
2022-04-25,Estonia,174.31291666666667
2022-04-26,Estonia,156.79958333333335
2022-04-27,Estonia,144.22041666666667
2022-04-28,Estonia,131.84583333333333
2022-04-29,Estonia,149.06
2022-04-30,Estonia,131.1725
2022-05-01,Estonia,137.835
2022-05-02,Estonia,134.09083333333334
2022-05-03,Estonia,130.09583333333333
2022-05-04,Estonia,187.83083333333335
2022-05-05,Estonia,145.0925
2022-05-06,Estonia,175.91041666666666
2022-05-07,Estonia,156.26833333333335
2022-05-08,Estonia,112.27458333333334
2022-05-09,Estonia,180.20458333333335
2022-05-10,Estonia,121.20541666666666
2022-05-11,Estonia,104.69625
2022-05-12,Estonia,106.07291666666667
2022-05-13,Estonia,129.69291666666666
2022-05-14,Estonia,112.44083333333333
2022-05-15,Estonia,85.9725
2022-05-16,Estonia,146.33916666666667
2022-05-17,Estonia,167.73
2022-05-18,Estonia,191.42166666666668
2022-05-19,Estonia,228.79708333333332
2022-05-20,Estonia,243.92958333333334
2022-05-21,Estonia,157.54625000000001
2022-05-22,Estonia,140.07958333333335
2022-05-23,Estonia,182.35083333333333
2022-05-24,Estonia,168.66541666666666
2022-05-25,Estonia,153.39083333333335
2022-05-26,Estonia,139.47708333333333
2022-05-27,Estonia,164.31041666666667
2022-05-28,Estonia,117.4125
2022-05-29,Estonia,130.41458333333333
2022-05-30,Estonia,183.82166666666666
2022-05-31,Estonia,156.68125
2022-06-01,Estonia,149.78416666666666
2022-06-02,Estonia,141.21958333333333
2022-06-03,Estonia,159.06708333333333
2022-06-04,Estonia,164.74666666666667
2022-06-05,Estonia,89.77583333333334
2022-06-06,Estonia,189.49833333333333
2022-06-07,Estonia,169.17208333333332
2022-06-08,Estonia,214.68708333333333
2022-06-09,Estonia,208.63041666666666
2022-06-10,Estonia,208.4725
2022-06-11,Estonia,128.37875
2022-06-12,Estonia,114.36208333333333
2022-06-13,Estonia,173.77416666666667
2022-06-14,Estonia,196.65416666666667
2022-06-15,Estonia,184.99625
2022-06-16,Estonia,176.79875
2022-06-17,Estonia,227.60208333333333
2022-06-18,Estonia,151.01375
2022-06-19,Estonia,119.795
2022-06-20,Estonia,253.89416666666668
2022-06-21,Estonia,212.91625
2022-06-22,Estonia,210.08291666666668
2022-06-23,Estonia,142.65541666666667
2022-06-24,Estonia,111.79
2022-06-25,Estonia,121.99208333333334
2022-06-26,Estonia,123.54
2022-06-27,Estonia,197.57791666666668
2022-06-28,Estonia,155.21125
2022-06-29,Estonia,252.22458333333333
2022-06-30,Estonia,262.01416666666665
2022-07-01,Estonia,217.14791666666667
2022-07-02,Estonia,95.64791666666666
2022-07-03,Estonia,83.62625
2022-07-04,Estonia,235.05
2022-07-05,Estonia,204.55333333333334
2022-07-06,Estonia,276.33166666666665
