Date,Food Price Index,Meat,Dairy,Cereals,Oils,Sugar
2003-02-01T00:00:00Z,56.53421101777512,54.115260654435865,53.09496815384827,57.84258646222766,62.353116994972446,55.69721784531247
2003-03-01T00:00:00Z,55.52303365222836,54.54847579819205,53.70871815560757,56.51207984707581,59.234135104999154,50.93201142965796
2003-04-01T00:00:00Z,55.56384318870298,55.65297327395863,52.657880587401685,56.42583185060003,59.56691650969375,47.96149314457463
2003-05-01T00:00:00Z,56.294111024594514,56.31506143959718,52.63450157327436,58.20091145797616,61.09159936819294,44.37211688343227
2003-06-01T00:00:00Z,56.04857048101717,56.20313150868297,52.59703569838815,57.68224676609067,61.955421665803556,41.58725599116665
2003-07-01T00:00:00Z,56.7243232404125,60.45571509434474,53.15265357366877,56.462999075107305,58.83860377032032,42.32988556243748
2003-08-01T00:00:00Z,57.57707052752848,60.73225174037803,53.613003487621555,59.89639591918008,57.08945294860328,42.26799976483158
2003-09-01T00:00:00Z,58.73217748144158,62.96442752848394,55.223216138257925,60.525357750624174,59.33497306114799,37.030210894731965
2003-10-01T00:00:00Z,60.330371924093434,62.70584333363975,57.592765104604354,60.59597195853807,67.38665882653439,36.87586331256073
2003-11-01T00:00:00Z,61.79105311737168,62.17200214036321,58.559986434233124,64.77850472418294,68.83389281093454,37.626564944388875
2003-12-01T00:00:00Z,62.44352102623007,61.229206681676644,59.717850599793024,65.67672642885479,71.56378627419143,38.89080338119515
2004-01-01T00:00:00Z,64.27814580241326,65.93828478437403,60.94762087734763,66.92288497218289,71.21869198484032,35.92912592434128
2004-02-01T00:00:00Z,65.03403225836601,63.82470741005065,64.3282477563362,67.48168078635155,76.06333012230827,36.16296583100927
2004-03-01T00:00:00Z,66.66120222037621,66.32455660565296,65.24808043012705,68.46616512415642,76.73328079341162,39.962081132298614
2004-04-01T00:00:00Z,67.25068901533884,66.29510281857222,65.81146312880892,70.24966810992413,76.45253650627517,40.69300621576135
2004-05-01T00:00:00Z,66.35527305517249,65.78091225175591,67.76786817534534,68.84606489196729,73.51595748131575,39.2290813876575
2004-06-01T00:00:00Z,66.08270148408934,68.79103726942576,70.74094548195693,66.39026459061472,66.06363235183748,42.886857740890605
2004-07-01T00:00:00Z,65.56188847581292,70.71367948495465,72.56498934826806,60.70945304861875,64.81972209222134,48.9769828234715
2004-08-01T00:00:00Z,64.4811447580688,68.9309673648018,72.74244704080243,59.09336884923566,65.44023197021244,46.884117668071866
2004-09-01T00:00:00Z,65.22852640979781,69.60988034124627,73.30439640049462,59.97720175651407,66.27003740616895,47.570487423337326
2004-10-01T00:00:00Z,64.72532031565534,67.67760699227131,73.79475608598091,59.33595437353962,65.80293521980045,52.30233980521724
2004-11-01T00:00:00Z,65.37593348806891,68.2918430899717,75.12101921059579,60.02006362554658,66.93783393238756,50.507249818817414
2004-12-01T00:00:00Z,65.6081064901301,68.60121134687412,75.81473677471593,60.526197694531795,66.02137321844262,51.04771096431245
2005-01-01T00:00:00Z,65.38812876463247,68.61124206453472,76.21881756446444,60.49896336476862,63.14893798093526,53.96736245509033
2005-02-01T00:00:00Z,65.87759865851137,70.02858819437192,76.66764718966928,60.27037833192888,62.26632197577167,56.33154727077297
2005-03-01T00:00:00Z,67.14125464242638,70.62158325525324,77.00667737694059,61.54803977872932,66.74267313018764,54.96266033459896
2005-04-01T00:00:00Z,65.60015461111074,69.30113538946843,76.17646355525639,59.54505267504478,65.07478932076579,53.15695320072733
2005-05-01T00:00:00Z,66.30097886107384,71.8478536748791,76.51078967793883,59.36642199345889,64.22690057351276,53.132051534547806
2005-06-01T00:00:00Z,67.16445562192885,72.99314523837752,76.36046465437391,60.164119707330514,64.63713855623178,56.015085805742814
2005-07-01T00:00:00Z,67.425535214503185,71.91119649568061,77.09911569520531,61.182181076640106,64.43517445949284,59.65201500660399
